countyfips,countyname,age,netMigration,geonum
051,Gunnison,82,1.43,108051
051,Gunnison,83,7.84,108051
051,Gunnison,84,7,108051
051,Gunnison,85,11.77,108051
051,Gunnison,86,6.48,108051
051,Gunnison,87,18.74,108051
051,Gunnison,88,16.75,108051
051,Gunnison,89,11.07,108051
051,Gunnison,90,83.26,108051
053,Hinsdale,0,1.65,108053
053,Hinsdale,1,-2.23,108053
053,Hinsdale,2,6.71,108053
053,Hinsdale,3,4.23,108053
053,Hinsdale,4,6.98,108053
053,Hinsdale,5,3.01,108053
053,Hinsdale,6,4,108053
053,Hinsdale,7,6.26,108053
053,Hinsdale,8,-0.71,108053
053,Hinsdale,9,2.04,108053
053,Hinsdale,10,3.98,108053
053,Hinsdale,11,-3.02,108053
053,Hinsdale,12,3.76,108053
053,Hinsdale,13,0.49,108053
053,Hinsdale,14,-3.79,108053
053,Hinsdale,15,0.71,108053
053,Hinsdale,16,-5.81,108053
053,Hinsdale,17,-7.58,108053
053,Hinsdale,18,-3.16,108053
053,Hinsdale,19,-6.39,108053
053,Hinsdale,20,-1.4,108053
053,Hinsdale,21,-2.32,108053
053,Hinsdale,22,3.04,108053
053,Hinsdale,23,4.08,108053
053,Hinsdale,24,1.66,108053
053,Hinsdale,25,2.8,108053
053,Hinsdale,26,2.16,108053
053,Hinsdale,27,1.38,108053
053,Hinsdale,28,3.44,108053
053,Hinsdale,29,4.89,108053
053,Hinsdale,30,2.84,108053
053,Hinsdale,31,1.04,108053
053,Hinsdale,32,-3.53,108053
053,Hinsdale,33,6.92,108053
053,Hinsdale,34,7.71,108053
053,Hinsdale,35,3.49,108053
053,Hinsdale,36,6.02,108053
053,Hinsdale,37,1.52,108053
053,Hinsdale,38,1.78,108053
053,Hinsdale,39,0.55,108053
053,Hinsdale,40,-3.1,108053
053,Hinsdale,41,0.44,108053
053,Hinsdale,42,2.25,108053
053,Hinsdale,43,0.51,108053
053,Hinsdale,44,1.47,108053
053,Hinsdale,45,1.37,108053
053,Hinsdale,46,3.63,108053
053,Hinsdale,47,2.4,108053
053,Hinsdale,48,1.39,108053
053,Hinsdale,49,1.73,108053
053,Hinsdale,50,0.06,108053
053,Hinsdale,51,-1.16,108053
053,Hinsdale,52,-10.8,108053
053,Hinsdale,53,1.71,108053
053,Hinsdale,54,-6.88,108053
053,Hinsdale,55,10.58,108053
053,Hinsdale,56,-3.21,108053
053,Hinsdale,57,9.61,108053
053,Hinsdale,58,-2.62,108053
053,Hinsdale,59,2.86,108053
053,Hinsdale,60,7.63,108053
053,Hinsdale,61,-2.47,108053
053,Hinsdale,62,7.12,108053
053,Hinsdale,63,11.08,108053
053,Hinsdale,64,-3.45,108053
053,Hinsdale,65,2.18,108053
053,Hinsdale,66,4.02,108053
053,Hinsdale,67,7.82,108053
053,Hinsdale,68,2.78,108053
053,Hinsdale,69,0.69,108053
053,Hinsdale,70,4.49,108053
053,Hinsdale,71,5.5,108053
053,Hinsdale,72,-0.6,108053
053,Hinsdale,73,2.32,108053
053,Hinsdale,74,3.23,108053
053,Hinsdale,75,3.39,108053
053,Hinsdale,76,2.92,108053
053,Hinsdale,77,0.16,108053
053,Hinsdale,78,3.42,108053
053,Hinsdale,79,-1.03,108053
053,Hinsdale,80,3.97,108053
053,Hinsdale,81,4.71,108053
053,Hinsdale,82,-1.65,108053
053,Hinsdale,83,3.7,108053
053,Hinsdale,84,2.15,108053
053,Hinsdale,85,4.02,108053
053,Hinsdale,86,5.23,108053
053,Hinsdale,87,6.23,108053
053,Hinsdale,88,3.94,108053
053,Hinsdale,89,8.98,108053
053,Hinsdale,90,52.23,108053
055,Huerfano,0,0,108055
055,Huerfano,1,3.02,108055
055,Huerfano,2,5.47,108055
055,Huerfano,3,5.17,108055
055,Huerfano,4,-8.61,108055
055,Huerfano,5,0.1,108055
055,Huerfano,6,-5.66,108055
055,Huerfano,7,-7.17,108055
055,Huerfano,8,-9.18,108055
055,Huerfano,9,-5.19,108055
055,Huerfano,10,13.06,108055
055,Huerfano,11,-4.82,108055
055,Huerfano,12,16.09,108055
055,Huerfano,13,-16.03,108055
055,Huerfano,14,-4.7,108055
055,Huerfano,15,-0.04,108055
055,Huerfano,16,24.78,108055
055,Huerfano,17,-5.52,108055
055,Huerfano,18,-4.83,108055
055,Huerfano,19,-9.4,108055
055,Huerfano,20,-34.16,108055
055,Huerfano,21,-40.49,108055
055,Huerfano,22,-46.11,108055
055,Huerfano,23,-52.48,108055
055,Huerfano,24,-54.48,108055
055,Huerfano,25,-75.63,108055
055,Huerfano,26,-47.85,108055
055,Huerfano,27,-59.44,108055
055,Huerfano,28,-32.05,108055
055,Huerfano,29,3.01,108055
055,Huerfano,30,-19.21,108055
055,Huerfano,31,-30.01,108055
055,Huerfano,32,-19.86,108055
055,Huerfano,33,-20.61,108055
055,Huerfano,34,-14.86,108055
055,Huerfano,35,-37.85,108055
055,Huerfano,36,-4.68,108055
055,Huerfano,37,-8.43,108055
055,Huerfano,38,-37.72,108055
055,Huerfano,39,-31.46,108055
055,Huerfano,40,-23.55,108055
055,Huerfano,41,-9.41,108055
055,Huerfano,42,-3.28,108055
055,Huerfano,43,-3.75,108055
055,Huerfano,44,-10.5,108055
055,Huerfano,45,-11.93,108055
055,Huerfano,46,-1.3,108055
055,Huerfano,47,-9.22,108055
055,Huerfano,48,5.75,108055
055,Huerfano,49,0.58,108055
055,Huerfano,50,-9.16,108055
055,Huerfano,51,5.24,108055
055,Huerfano,52,13.36,108055
055,Huerfano,53,-24.47,108055
055,Huerfano,54,13.3,108055
055,Huerfano,55,8.91,108055
055,Huerfano,56,25.9,108055
055,Huerfano,57,24.6,108055
055,Huerfano,58,35.98,108055
055,Huerfano,59,45.71,108055
055,Huerfano,60,19.06,108055
055,Huerfano,61,53.39,108055
055,Huerfano,62,29.77,108055
055,Huerfano,63,39.19,108055
055,Huerfano,64,54.76,108055
055,Huerfano,65,25.4,108055
055,Huerfano,66,23.19,108055
055,Huerfano,67,40.15,108055
055,Huerfano,68,25.34,108055
055,Huerfano,69,35.04,108055
055,Huerfano,70,30.06,108055
055,Huerfano,71,16.98,108055
055,Huerfano,72,32.48,108055
055,Huerfano,73,22.93,108055
055,Huerfano,74,28.08,108055
055,Huerfano,75,32.1,108055
055,Huerfano,76,37,108055
055,Huerfano,77,7.31,108055
055,Huerfano,78,12.43,108055
055,Huerfano,79,23.41,108055
055,Huerfano,80,9.06,108055
055,Huerfano,81,22.77,108055
055,Huerfano,82,24.44,108055
055,Huerfano,83,2.55,108055
055,Huerfano,84,6.72,108055
055,Huerfano,85,20.55,108055
055,Huerfano,86,-6.19,108055
055,Huerfano,87,9.45,108055
055,Huerfano,88,14.09,108055
055,Huerfano,89,21.28,108055
055,Huerfano,90,44.25,108055
057,Jackson,0,-1.75,108057
057,Jackson,1,3.02,108057
057,Jackson,2,2.52,108057
057,Jackson,3,7.27,108057
057,Jackson,4,-0.72,108057
057,Jackson,5,4.52,108057
057,Jackson,6,6.27,108057
057,Jackson,7,4.27,108057
057,Jackson,8,4.77,108057
057,Jackson,9,-3.97,108057
057,Jackson,10,-4.33,108057
057,Jackson,11,4.6,108057
057,Jackson,12,-1.64,108057
057,Jackson,13,-10.27,108057
057,Jackson,14,3.49,108057
057,Jackson,15,-8.26,108057
057,Jackson,16,-2.81,108057
057,Jackson,17,-11.82,108057
057,Jackson,18,-4.38,108057
057,Jackson,19,-0.69,108057
057,Jackson,20,-3.94,108057
057,Jackson,21,-9.7,108057
057,Jackson,22,-4.3,108057
057,Jackson,23,-19.01,108057
057,Jackson,24,-5.56,108057
057,Jackson,25,-15.98,108057
057,Jackson,26,-12.3,108057
057,Jackson,27,-6.52,108057
057,Jackson,28,-9.25,108057
057,Jackson,29,2.1,108057
057,Jackson,30,6.32,108057
057,Jackson,31,7.85,108057
057,Jackson,32,2.62,108057
057,Jackson,33,5.53,108057
057,Jackson,34,-1.12,108057
057,Jackson,35,-0.2,108057
057,Jackson,36,2.39,108057
057,Jackson,37,9.98,108057
057,Jackson,38,2.11,108057
057,Jackson,39,5.27,108057
057,Jackson,40,-0.51,108057
057,Jackson,41,-11.26,108057
057,Jackson,42,10.63,108057
057,Jackson,43,4.75,108057
057,Jackson,44,5.56,108057
057,Jackson,45,2.38,108057
057,Jackson,46,-4.66,108057
057,Jackson,47,4.12,108057
057,Jackson,48,4.71,108057
057,Jackson,49,9.57,108057
057,Jackson,50,8.68,108057
057,Jackson,51,8.13,108057
057,Jackson,52,10.13,108057
057,Jackson,53,5.17,108057
057,Jackson,54,9.23,108057
057,Jackson,55,10.59,108057
057,Jackson,56,0.14,108057
057,Jackson,57,9.08,108057
057,Jackson,58,1.14,108057
057,Jackson,59,3.27,108057
057,Jackson,60,11.76,108057
057,Jackson,61,9.24,108057
057,Jackson,62,6.39,108057
057,Jackson,63,5.28,108057
057,Jackson,64,0.24,108057
057,Jackson,65,2.66,108057
057,Jackson,66,14.15,108057
057,Jackson,67,11.75,108057
057,Jackson,68,12.92,108057
057,Jackson,69,3.87,108057
057,Jackson,70,5.66,108057
057,Jackson,71,10.24,108057
057,Jackson,72,1.35,108057
057,Jackson,73,4.31,108057
057,Jackson,74,7.65,108057
057,Jackson,75,11.56,108057
057,Jackson,76,10,108057
057,Jackson,77,15.35,108057
057,Jackson,78,5.07,108057
057,Jackson,79,13.95,108057
057,Jackson,80,10.78,108057
057,Jackson,81,13.62,108057
057,Jackson,82,11.72,108057
057,Jackson,83,10.92,108057
057,Jackson,84,13.83,108057
057,Jackson,85,10.53,108057
057,Jackson,86,14.71,108057
057,Jackson,87,15.01,108057
057,Jackson,88,7.87,108057
057,Jackson,89,13.45,108057
057,Jackson,90,61.7,108057
059,Jefferson,0,22.49,108059
059,Jefferson,1,15.17,108059
059,Jefferson,2,-79.73,108059
059,Jefferson,3,64.86,108059
059,Jefferson,4,202.23,108059
059,Jefferson,5,275.13,108059
059,Jefferson,6,267.31,108059
059,Jefferson,7,52.27,108059
059,Jefferson,8,76.49,108059
059,Jefferson,9,131.2,108059
059,Jefferson,10,267.15,108059
059,Jefferson,11,243.85,108059
059,Jefferson,12,302.33,108059
059,Jefferson,13,131.26,108059
059,Jefferson,14,153.71,108059
059,Jefferson,15,152.48,108059
059,Jefferson,16,162.45,108059
059,Jefferson,17,93.24,108059
059,Jefferson,18,-382.71,108059
059,Jefferson,19,-1263.97,108059
059,Jefferson,20,-1659.75,108059
059,Jefferson,21,-1625.4,108059
059,Jefferson,22,-1734.7,108059
059,Jefferson,23,-1595.38,108059
059,Jefferson,24,-1431.86,108059
059,Jefferson,25,-1161.56,108059
059,Jefferson,26,-1263.66,108059
059,Jefferson,27,-1007.43,108059
059,Jefferson,28,-141.55,108059
059,Jefferson,29,642.46,108059
059,Jefferson,30,1024.7,108059
059,Jefferson,31,950.49,108059
059,Jefferson,32,927.58,108059
059,Jefferson,33,396.3,108059
059,Jefferson,34,235.08,108059
059,Jefferson,35,301.5,108059
059,Jefferson,36,389.26,108059
059,Jefferson,37,132.08,108059
059,Jefferson,38,96.64,108059
059,Jefferson,39,-32.45,108059
059,Jefferson,40,216.75,108059
059,Jefferson,41,221.26,108059
059,Jefferson,42,256.62,108059
059,Jefferson,43,6.73,108059
059,Jefferson,44,-151.04,108059
059,Jefferson,45,-268.05,108059
059,Jefferson,46,-538.31,108059
059,Jefferson,47,-369.06,108059
059,Jefferson,48,-342.51,108059
059,Jefferson,49,-367.43,108059
059,Jefferson,50,-543.8,108059
059,Jefferson,51,-314.23,108059
059,Jefferson,52,-589.22,108059
059,Jefferson,53,-640.86,108059
059,Jefferson,54,-551.33,108059
059,Jefferson,55,-659.53,108059
059,Jefferson,56,-544.01,108059
059,Jefferson,57,-708.11,108059
059,Jefferson,58,-597.45,108059
059,Jefferson,59,-757.67,108059
059,Jefferson,60,-839.84,108059
059,Jefferson,61,-692.85,108059
059,Jefferson,62,-830.66,108059
059,Jefferson,63,-891.79,108059
059,Jefferson,64,-209.74,108059
059,Jefferson,65,-823.76,108059
059,Jefferson,66,-762.64,108059
059,Jefferson,67,-686.13,108059
059,Jefferson,68,-458.49,108059
059,Jefferson,69,-314.17,108059
059,Jefferson,70,-474.96,108059
059,Jefferson,71,-272.41,108059
059,Jefferson,72,-193.44,108059
059,Jefferson,73,-245.66,108059
059,Jefferson,74,-180.3,108059
059,Jefferson,75,-169.22,108059
059,Jefferson,76,-14.97,108059
059,Jefferson,77,-70,108059
059,Jefferson,78,-80.33,108059
059,Jefferson,79,-38.05,108059
059,Jefferson,80,37.94,108059
059,Jefferson,81,10.67,108059
059,Jefferson,82,108.79,108059
059,Jefferson,83,140.19,108059
059,Jefferson,84,103.86,108059
059,Jefferson,85,51.42,108059
059,Jefferson,86,76.85,108059
059,Jefferson,87,202.73,108059
059,Jefferson,88,130.05,108059
059,Jefferson,89,140.61,108059
059,Jefferson,90,1539.01,108059
061,Kiowa,0,3,108061
061,Kiowa,1,-0.15,108061
061,Kiowa,2,1.84,108061
061,Kiowa,3,-5.9,108061
061,Kiowa,4,3.83,108061
061,Kiowa,5,-3.91,108061
061,Kiowa,6,2.83,108061
061,Kiowa,7,-6.66,108061
061,Kiowa,8,8.33,108061
061,Kiowa,9,3.08,108061
061,Kiowa,10,5.48,108061
061,Kiowa,11,4.27,108061
061,Kiowa,12,-4.52,108061
061,Kiowa,13,-1.67,108061
061,Kiowa,14,-3.24,108061
061,Kiowa,15,3.81,108061
061,Kiowa,16,4.58,108061
061,Kiowa,17,5.03,108061
061,Kiowa,18,-3.15,108061
061,Kiowa,19,-8.46,108061
061,Kiowa,20,-4.19,108061
061,Kiowa,21,-7.18,108061
061,Kiowa,22,-13.52,108061
061,Kiowa,23,-13.42,108061
061,Kiowa,24,-11.29,108061
061,Kiowa,25,-19.16,108061
061,Kiowa,26,-15.25,108061
061,Kiowa,27,-8.07,108061
061,Kiowa,28,-10.86,108061
061,Kiowa,29,4.37,108061
061,Kiowa,30,3.99,108061
061,Kiowa,31,-1.13,108061
061,Kiowa,32,-1.1,108061
061,Kiowa,33,-5.11,108061
061,Kiowa,34,-2.43,108061
061,Kiowa,35,-10.62,108061
061,Kiowa,36,-0.96,108061
061,Kiowa,37,-5.21,108061
061,Kiowa,38,2.77,108061
061,Kiowa,39,0.68,108061
061,Kiowa,40,-5.39,108061
061,Kiowa,41,-1.16,108061
061,Kiowa,42,-1.62,108061
061,Kiowa,43,2.85,108061
061,Kiowa,44,0.84,108061
061,Kiowa,45,-5.55,108061
061,Kiowa,46,-0.93,108061
061,Kiowa,47,-4.21,108061
061,Kiowa,48,-8.21,108061
061,Kiowa,49,5.66,108061
061,Kiowa,50,8.73,108061
061,Kiowa,51,7.65,108061
061,Kiowa,52,6.85,108061
061,Kiowa,53,5.1,108061
061,Kiowa,54,7.72,108061
061,Kiowa,55,9.48,108061
061,Kiowa,56,11.61,108061
061,Kiowa,57,6.04,108061
061,Kiowa,58,12.98,108061
061,Kiowa,59,-1.99,108061
061,Kiowa,60,5.48,108061
061,Kiowa,61,8.07,108061
061,Kiowa,62,8.62,108061
061,Kiowa,63,10.65,108061
061,Kiowa,64,7.6,108061
061,Kiowa,65,13.1,108061
061,Kiowa,66,1.28,108061
061,Kiowa,67,14.11,108061
061,Kiowa,68,11.26,108061
061,Kiowa,69,10.16,108061
061,Kiowa,70,5.91,108061
061,Kiowa,71,13.97,108061
061,Kiowa,72,10.08,108061
061,Kiowa,73,11.76,108061
061,Kiowa,74,12.89,108061
061,Kiowa,75,13.27,108061
061,Kiowa,76,11.66,108061
061,Kiowa,77,19.29,108061
061,Kiowa,78,9.26,108061
061,Kiowa,79,11.33,108061
061,Kiowa,80,18.05,108061
061,Kiowa,81,13.63,108061
061,Kiowa,82,20.26,108061
061,Kiowa,83,20.38,108061
061,Kiowa,84,15.46,108061
061,Kiowa,85,17.71,108061
061,Kiowa,86,22.63,108061
061,Kiowa,87,17.47,108061
061,Kiowa,88,12.28,108061
061,Kiowa,89,21.58,108061
061,Kiowa,90,109.47,108061
063,Kit Carson,0,-0.74,108063
063,Kit Carson,1,2.22,108063
063,Kit Carson,2,9.4,108063
063,Kit Carson,3,25.34,108063
063,Kit Carson,4,24.04,108063
063,Kit Carson,5,-7.99,108063
063,Kit Carson,6,9.97,108063
063,Kit Carson,7,13.2,108063
063,Kit Carson,8,11.19,108063
063,Kit Carson,9,3.42,108063
063,Kit Carson,10,4.9,108063
063,Kit Carson,11,1.23,108063
063,Kit Carson,12,14.54,108063
063,Kit Carson,13,-4.19,108063
063,Kit Carson,14,7.47,108063
063,Kit Carson,15,9.03,108063
063,Kit Carson,16,6.21,108063
063,Kit Carson,17,-1.32,108063
063,Kit Carson,18,6.15,108063
063,Kit Carson,19,-46.73,108063
063,Kit Carson,20,-29.63,108063
063,Kit Carson,21,-54.41,108063
063,Kit Carson,22,-38.4,108063
063,Kit Carson,23,9.67,108063
063,Kit Carson,24,-15.74,108063
063,Kit Carson,25,10.06,108063
063,Kit Carson,26,-9.54,108063
063,Kit Carson,27,11.59,108063
063,Kit Carson,28,14.68,108063
063,Kit Carson,29,44.84,108063
063,Kit Carson,30,32.3,108063
063,Kit Carson,31,45.22,108063
063,Kit Carson,32,63.98,108063
063,Kit Carson,33,11.78,108063
063,Kit Carson,34,43.17,108063
063,Kit Carson,35,42.58,108063
063,Kit Carson,36,27.37,108063
063,Kit Carson,37,22.04,108063
063,Kit Carson,38,2.08,108063
063,Kit Carson,39,18.79,108063
063,Kit Carson,40,28.14,108063
063,Kit Carson,41,-1.32,108063
063,Kit Carson,42,8.71,108063
063,Kit Carson,43,25.38,108063
063,Kit Carson,44,24.69,108063
063,Kit Carson,45,-6.32,108063
063,Kit Carson,46,23.68,108063
063,Kit Carson,47,10.23,108063
063,Kit Carson,48,7.07,108063
063,Kit Carson,49,-2.12,108063
063,Kit Carson,50,15,108063
063,Kit Carson,51,9.28,108063
063,Kit Carson,52,17.87,108063
063,Kit Carson,53,7.21,108063
063,Kit Carson,54,27.7,108063
063,Kit Carson,55,25.54,108063
063,Kit Carson,56,18.48,108063
063,Kit Carson,57,16.01,108063
063,Kit Carson,58,15.3,108063
063,Kit Carson,59,24.04,108063
063,Kit Carson,60,19.27,108063
063,Kit Carson,61,17.49,108063
063,Kit Carson,62,13.89,108063
063,Kit Carson,63,6.89,108063
063,Kit Carson,64,23.5,108063
063,Kit Carson,65,12.2,108063
063,Kit Carson,66,18.01,108063
063,Kit Carson,67,6.3,108063
063,Kit Carson,68,24.09,108063
063,Kit Carson,69,11.42,108063
063,Kit Carson,70,26.59,108063
063,Kit Carson,71,34.05,108063
063,Kit Carson,72,17.17,108063
063,Kit Carson,73,0.32,108063
063,Kit Carson,74,15.59,108063
063,Kit Carson,75,13.46,108063
063,Kit Carson,76,8.66,108063
063,Kit Carson,77,23.07,108063
063,Kit Carson,78,15.82,108063
063,Kit Carson,79,12.53,108063
063,Kit Carson,80,18.8,108063
063,Kit Carson,81,16.81,108063
063,Kit Carson,82,17.52,108063
063,Kit Carson,83,3.14,108063
063,Kit Carson,84,12.81,108063
063,Kit Carson,85,9.92,108063
063,Kit Carson,86,-4.79,108063
063,Kit Carson,87,12.77,108063
063,Kit Carson,88,18.61,108063
063,Kit Carson,89,10.12,108063
063,Kit Carson,90,40.37,108063
065,Lake,0,5.99,108065
065,Lake,1,-17.78,108065
065,Lake,2,-4.04,108065
065,Lake,3,-0.79,108065
065,Lake,4,-1.05,108065
065,Lake,5,-8.56,108065
065,Lake,6,-5.56,108065
065,Lake,7,-20.06,108065
065,Lake,8,-30.31,108065
065,Lake,9,-55.32,108065
065,Lake,10,-32.41,108065
065,Lake,11,-13.01,108065
065,Lake,12,-15.86,108065
065,Lake,13,-37.71,108065
065,Lake,14,-23.64,108065
065,Lake,15,-28.49,108065
065,Lake,16,-33,108065
065,Lake,17,-19.95,108065
065,Lake,18,-15.83,108065
065,Lake,19,-10.91,108065
065,Lake,20,-12.16,108065
065,Lake,21,-14.25,108065
065,Lake,22,5.48,108065
065,Lake,23,2.49,108065
065,Lake,24,21.14,108065
065,Lake,25,4.48,108065
065,Lake,26,13.69,108065
065,Lake,27,12.88,108065
065,Lake,28,-15.36,108065
065,Lake,29,7.29,108065
065,Lake,30,-11.29,108065
065,Lake,31,-47.31,108065
065,Lake,32,-27.13,108065
065,Lake,33,-29.25,108065
065,Lake,34,-29.25,108065
065,Lake,35,-16.04,108065
065,Lake,36,-14.07,108065
065,Lake,37,-11.71,108065
065,Lake,38,-30.87,108065
065,Lake,39,-20.67,108065
065,Lake,40,-39.72,108065
065,Lake,41,-49.09,108065
065,Lake,42,-5.41,108065
065,Lake,43,-1.05,108065
065,Lake,44,-14.99,108065
065,Lake,45,-27.28,108065
065,Lake,46,-18.31,108065
065,Lake,47,-3.47,108065
065,Lake,48,4.09,108065
065,Lake,49,3.38,108065
065,Lake,50,-1.78,108065
065,Lake,51,-3.11,108065
065,Lake,52,-0.64,108065
065,Lake,53,-10.56,108065
065,Lake,54,-12.57,108065
065,Lake,55,-0.78,108065
065,Lake,56,-3.31,108065
065,Lake,57,2.72,108065
065,Lake,58,9.02,108065
065,Lake,59,19.97,108065
065,Lake,60,4.21,108065
065,Lake,61,23.29,108065
065,Lake,62,9.31,108065
065,Lake,63,29.58,108065
065,Lake,64,13.65,108065
065,Lake,65,12.14,108065
065,Lake,66,6.25,108065
065,Lake,67,13.47,108065
065,Lake,68,20.23,108065
065,Lake,69,5.7,108065
065,Lake,70,0.1,108065
065,Lake,71,0.45,108065
065,Lake,72,-9.28,108065
065,Lake,73,1.32,108065
065,Lake,74,-3.31,108065
065,Lake,75,9.88,108065
065,Lake,76,8.97,108065
065,Lake,77,8.55,108065
065,Lake,78,7.65,108065
065,Lake,79,5.18,108065
065,Lake,80,16.86,108065
065,Lake,81,16.16,108065
065,Lake,82,5.86,108065
065,Lake,83,6.57,108065
065,Lake,84,15.05,108065
065,Lake,85,11.45,108065
065,Lake,86,11.88,108065
065,Lake,87,14.96,108065
065,Lake,88,14.15,108065
065,Lake,89,19.13,108065
065,Lake,90,91.71,108065
067,La Plata,0,-23.25,108067
067,La Plata,1,-33.88,108067
067,La Plata,2,13.52,108067
067,La Plata,3,6.7,108067
067,La Plata,4,19.63,108067
067,La Plata,5,93.08,108067
067,La Plata,6,117.05,108067
067,La Plata,7,121.02,108067
067,La Plata,8,119.51,108067
067,La Plata,9,104.49,108067
067,La Plata,10,135.9,108067
067,La Plata,11,123.11,108067
067,La Plata,12,154.93,108067
067,La Plata,13,123.53,108067
067,La Plata,14,91.07,108067
067,La Plata,15,77.99,108067
067,La Plata,16,151.32,108067
067,La Plata,17,125.92,108067
067,La Plata,18,210.66,108067
067,La Plata,19,365.63,108067
067,La Plata,20,342.51,108067
067,La Plata,21,317.06,108067
067,La Plata,22,235.68,108067
067,La Plata,23,224.38,108067
067,La Plata,24,205.98,108067
067,La Plata,25,116.64,108067
067,La Plata,26,57.49,108067
067,La Plata,27,27.66,108067
067,La Plata,28,-22.33,108067
067,La Plata,29,-309.54,108067
067,La Plata,30,-279.47,108067
067,La Plata,31,-238.88,108067
067,La Plata,32,-250.8,108067
067,La Plata,33,-127.97,108067
067,La Plata,34,-47.21,108067
067,La Plata,35,82.26,108067
067,La Plata,36,90.14,108067
067,La Plata,37,48.16,108067
067,La Plata,38,121.69,108067
067,La Plata,39,88.13,108067
067,La Plata,40,108.46,108067
067,La Plata,41,120.83,108067
067,La Plata,42,119.4,108067
067,La Plata,43,145.45,108067
067,La Plata,44,105.38,108067
067,La Plata,45,121.03,108067
067,La Plata,46,74.18,108067
067,La Plata,47,89.5,108067
067,La Plata,48,135.18,108067
067,La Plata,49,81.59,108067
067,La Plata,50,108.95,108067
067,La Plata,51,119.32,108067
067,La Plata,52,71.55,108067
067,La Plata,53,84.36,108067
067,La Plata,54,81.46,108067
067,La Plata,55,76.16,108067
067,La Plata,56,64.45,108067
067,La Plata,57,33.81,108067
067,La Plata,58,15.06,108067
067,La Plata,59,44.89,108067
067,La Plata,60,95.02,108067
067,La Plata,61,53.32,108067
067,La Plata,62,70.55,108067
067,La Plata,63,69.45,108067
067,La Plata,64,81.9,108067
067,La Plata,65,0.87,108067
067,La Plata,66,69.85,108067
067,La Plata,67,33.25,108067
067,La Plata,68,34.6,108067
067,La Plata,69,3.83,108067
067,La Plata,70,4.73,108067
067,La Plata,71,-12.91,108067
067,La Plata,72,4,108067
067,La Plata,73,27.29,108067
067,La Plata,74,18.67,108067
067,La Plata,75,-0.88,108067
067,La Plata,76,12,108067
067,La Plata,77,-13.31,108067
067,La Plata,78,-39.9,108067
067,La Plata,79,-45.66,108067
067,La Plata,80,-32.9,108067
067,La Plata,81,3.61,108067
067,La Plata,82,6.01,108067
067,La Plata,83,-12.55,108067
067,La Plata,84,-14.8,108067
067,La Plata,85,10.29,108067
067,La Plata,86,5.93,108067
067,La Plata,87,3.96,108067
067,La Plata,88,-21.02,108067
067,La Plata,89,23.03,108067
067,La Plata,90,29.95,108067
069,Larimer,0,16.99,108069
069,Larimer,1,-126.91,108069
069,Larimer,2,35.26,108069
069,Larimer,3,82.46,108069
069,Larimer,4,140.66,108069
069,Larimer,5,320.87,108069
069,Larimer,6,208.6,108069
069,Larimer,7,243.58,108069
069,Larimer,8,264.07,108069
069,Larimer,9,350.06,108069
069,Larimer,10,577.53,108069
069,Larimer,11,397.57,108069
069,Larimer,12,517.52,108069
069,Larimer,13,481.58,108069
069,Larimer,14,441.34,108069
069,Larimer,15,427.01,108069
069,Larimer,16,438.96,108069
069,Larimer,17,458.1,108069
069,Larimer,18,1329,108069
069,Larimer,19,2919.73,108069
069,Larimer,20,3195.76,108069
069,Larimer,21,3103.54,108069
069,Larimer,22,2732.05,108069
069,Larimer,23,2114.13,108069
069,Larimer,24,1571.01,108069
069,Larimer,25,1306.1,108069
069,Larimer,26,1205.72,108069
069,Larimer,27,1077.08,108069
069,Larimer,28,-47.09,108069
069,Larimer,29,-1481.19,108069
069,Larimer,30,-1297.48,108069
069,Larimer,31,-1474.69,108069
069,Larimer,32,-1413.5,108069
069,Larimer,33,-746.37,108069
069,Larimer,34,-530.8,108069
069,Larimer,35,-412.69,108069
069,Larimer,36,-156.13,108069
069,Larimer,37,-36.81,108069
069,Larimer,38,70.54,108069
069,Larimer,39,106.98,108069
069,Larimer,40,79.38,108069
069,Larimer,41,272.5,108069
069,Larimer,42,305.91,108069
069,Larimer,43,257.48,108069
069,Larimer,44,277.17,108069
069,Larimer,45,116.6,108069
069,Larimer,46,322.44,108069
069,Larimer,47,227.08,108069
069,Larimer,48,236.56,108069
069,Larimer,49,152.47,108069
069,Larimer,50,147.05,108069
069,Larimer,51,232.85,108069
069,Larimer,52,79.64,108069
069,Larimer,53,265.78,108069
069,Larimer,54,146.29,108069
069,Larimer,55,86.24,108069
069,Larimer,56,153.7,108069
069,Larimer,57,225.39,108069
069,Larimer,58,238.23,108069
069,Larimer,59,250.67,108069
069,Larimer,60,218.94,108069
069,Larimer,61,361.67,108069
069,Larimer,62,238.13,108069
069,Larimer,63,338.58,108069
069,Larimer,64,541.47,108069
069,Larimer,65,131.5,108069
069,Larimer,66,344.93,108069
069,Larimer,67,297.95,108069
069,Larimer,68,380.72,108069
069,Larimer,69,222.37,108069
069,Larimer,70,222.26,108069
069,Larimer,71,211.72,108069
069,Larimer,72,245.28,108069
069,Larimer,73,171.97,108069
069,Larimer,74,144.97,108069
069,Larimer,75,131.94,108069
069,Larimer,76,98.63,108069
069,Larimer,77,98.96,108069
069,Larimer,78,97.73,108069
069,Larimer,79,81.01,108069
069,Larimer,80,80.81,108069
069,Larimer,81,100.86,108069
069,Larimer,82,127.04,108069
069,Larimer,83,114.21,108069
069,Larimer,84,127.13,108069
